,u,i,ts,label,idx
8600,183,1708,425088000.0,0,8601
8601,751,1792,425088000.0,0,8602
8602,183,2153,425088000.0,0,8603
8603,183,2471,425088000.0,0,8604
8604,54,2537,425088000.0,0,8605
8605,420,2537,425088000.0,0,8606
8606,34,2580,425088000.0,0,8607
8607,872,2585,425088000.0,0,8608
8608,490,1753,425174400.0,0,8609
8609,501,1753,425174400.0,0,8610
8610,740,1890,425174400.0,0,8611
8611,812,1908,425174400.0,0,8612
8612,116,2099,425174400.0,0,8613
8613,249,2277,425174400.0,0,8614
8614,186,2342,425174400.0,0,8615
8615,922,2394,425174400.0,0,8616
8616,812,2394,425174400.0,0,8617
8617,535,2585,425174400.0,0,8618
8618,495,1753,425260800.0,0,8619
8619,1188,1881,425260800.0,0,8620
8620,469,2042,425260800.0,0,8621
8621,470,2448,425260800.0,0,8622
8622,1063,2493,425260800.0,0,8623
8623,824,2493,425260800.0,0,8624
8624,608,2537,425260800.0,0,8625
8625,796,2246,425347200.0,0,8626
8626,265,2585,425347200.0,0,8627
8627,130,2586,425347200.0,0,8628
8628,186,1900,425433600.0,0,8629
8629,358,2435,425433600.0,0,8630
8630,1583,2478,425433600.0,0,8631
8631,666,2557,425433600.0,0,8632
8632,476,1753,425520000.0,0,8633
8633,28,2557,425520000.0,0,8634
8634,154,1702,425606400.0,0,8635
8635,471,1753,425606400.0,0,8636
8636,1450,2074,425606400.0,0,8637
8637,1450,2154,425606400.0,0,8638
8638,329,2160,425606400.0,0,8639
8639,1450,2184,425606400.0,0,8640
8640,1317,2231,425606400.0,0,8641
8641,1476,2304,425606400.0,0,8642
8642,1232,2317,425606400.0,0,8643
8643,1373,2408,425606400.0,0,8644
8644,399,2412,425606400.0,0,8645
8645,1324,2461,425606400.0,0,8646
8646,1317,2478,425606400.0,0,8647
8647,1450,2534,425606400.0,0,8648
8648,1450,2535,425606400.0,0,8649
8649,67,2552,425606400.0,0,8650
8650,482,1753,425692800.0,0,8651
8651,433,1761,425692800.0,0,8652
8652,174,1765,425692800.0,0,8653
8653,389,1863,425692800.0,0,8654
8654,389,1882,425692800.0,0,8655
8655,389,1898,425692800.0,0,8656
8656,389,2045,425692800.0,0,8657
8657,389,2051,425692800.0,0,8658
8658,389,2140,425692800.0,0,8659
8659,1027,2289,425692800.0,0,8660
8660,1094,2557,425692800.0,0,8661
8661,39,1755,425779200.0,0,8662
8662,538,1777,425779200.0,0,8663
8663,892,1832,425779200.0,0,8664
8664,882,1851,425779200.0,0,8665
8665,892,1867,425779200.0,0,8666
8666,882,1917,425779200.0,0,8667
8667,882,1920,425779200.0,0,8668
8668,538,2167,425779200.0,0,8669
8669,882,2195,425779200.0,0,8670
8670,892,2221,425779200.0,0,8671
8671,882,2335,425779200.0,0,8672
8672,882,2437,425779200.0,0,8673
8673,882,2451,425779200.0,0,8674
8674,108,1697,425865600.0,0,8675
8675,882,1831,425865600.0,0,8676
8676,90,2001,425865600.0,0,8677
8677,62,2027,425865600.0,0,8678
8678,1556,2096,425865600.0,0,8679
8679,1556,2122,425865600.0,0,8680
8680,86,1696,425952000.0,0,8681
8681,728,2007,425952000.0,0,8682
8682,1574,2166,425952000.0,0,8683
8683,39,2340,425952000.0,0,8684
8684,86,2375,425952000.0,0,8685
8685,657,2557,425952000.0,0,8686
8686,1553,2557,425952000.0,0,8687
8687,986,2460,426038400.0,0,8688
8688,1635,2494,426038400.0,0,8689
8689,314,1867,426124800.0,0,8690
8690,161,1884,426124800.0,0,8691
8691,335,2380,426124800.0,0,8692
8692,1553,2464,426124800.0,0,8693
8693,498,1753,426211200.0,0,8694
8694,697,1782,426211200.0,0,8695
8695,786,1803,426211200.0,0,8696
8696,1208,1943,426211200.0,0,8697
8697,697,2133,426211200.0,0,8698
8698,1208,2297,426211200.0,0,8699
8699,370,2324,426211200.0,0,8700
8700,697,2378,426211200.0,0,8701
8701,1358,2460,426211200.0,0,8702
8702,986,2557,426211200.0,0,8703
8703,1288,2557,426211200.0,0,8704
8704,859,1822,426297600.0,0,8705
8705,971,2064,426297600.0,0,8706
8706,95,2117,426297600.0,0,8707
8707,1256,2171,426297600.0,0,8708
8708,1256,2195,426297600.0,0,8709
8709,978,2557,426297600.0,0,8710
8710,1579,2561,426297600.0,0,8711
8711,180,1707,426384000.0,0,8712
8712,2,1712,426384000.0,0,8713
8713,265,2459,426384000.0,0,8714
8714,1096,2537,426384000.0,0,8715
8715,999,2557,426384000.0,0,8716
8716,472,1753,426470400.0,0,8717
8717,376,1917,426470400.0,0,8718
8718,376,2232,426470400.0,0,8719
8719,376,2239,426470400.0,0,8720
8720,1232,2329,426470400.0,0,8721
8721,1232,2409,426470400.0,0,8722
8722,1572,2460,426470400.0,0,8723
8723,1050,2557,426470400.0,0,8724
8724,1519,2586,426470400.0,0,8725
8725,1124,2586,426470400.0,0,8726
8726,1180,1878,426556800.0,0,8727
8727,557,2377,426556800.0,0,8728
8728,80,1696,426643200.0,0,8729
8729,943,2320,426643200.0,0,8730
8730,981,2460,426643200.0,0,8731
8731,551,2488,426643200.0,0,8732
8732,1417,2494,426643200.0,0,8733
8733,1285,2557,426643200.0,0,8734
8734,822,1813,426729600.0,0,8735
8735,822,1840,426729600.0,0,8736
8736,2,1874,426729600.0,0,8737
8737,1190,1881,426729600.0,0,8738
8738,1135,1989,426729600.0,0,8739
8739,2,2096,426729600.0,0,8740
8740,410,2199,426729600.0,0,8741
8741,116,2230,426729600.0,0,8742
8742,410,2380,426729600.0,0,8743
8743,872,2413,426729600.0,0,8744
8744,410,2444,426729600.0,0,8745
8745,747,1889,426816000.0,0,8746
8746,65,1955,426816000.0,0,8747
8747,1190,2059,426816000.0,0,8748
8748,857,2111,426816000.0,0,8749
8749,1259,2246,426816000.0,0,8750
8750,1337,2494,426816000.0,0,8751
8751,1634,2580,426816000.0,0,8752
8752,483,1753,426902400.0,0,8753
8753,485,1753,426902400.0,0,8754
8754,861,1824,426902400.0,0,8755
8755,861,2162,426902400.0,0,8756
8756,889,2275,426902400.0,0,8757
8757,1218,2283,426902400.0,0,8758
8758,195,2342,426902400.0,0,8759
8759,345,2537,426902400.0,0,8760
8760,686,2557,426902400.0,0,8761
8761,837,2557,426902400.0,0,8762
8762,1116,2557,426902400.0,0,8763
8763,1611,2586,426902400.0,0,8764
8764,86,1902,426988800.0,0,8765
8765,551,2107,426988800.0,0,8766
8766,117,2340,426988800.0,0,8767
8767,1,2460,426988800.0,0,8768
8768,1141,2537,426988800.0,0,8769
8769,368,2571,426988800.0,0,8770
8770,489,1753,427075200.0,0,8771
8771,494,1753,427075200.0,0,8772
8772,10,2369,427075200.0,0,8773
8773,1494,2537,427075200.0,0,8774
8774,977,2537,427075200.0,0,8775
8775,1310,2557,427075200.0,0,8776
8776,1071,2557,427075200.0,0,8777
8777,560,2585,427075200.0,0,8778
8778,14,1689,427161600.0,0,8779
8779,1185,1880,427161600.0,0,8780
8780,14,1933,427161600.0,0,8781
8781,1259,2163,427161600.0,0,8782
8782,14,2174,427161600.0,0,8783
8783,1101,2557,427161600.0,0,8784
8784,1386,2587,427161600.0,0,8785
8785,428,1901,427248000.0,0,8786
8786,1148,1973,427248000.0,0,8787
8787,428,2346,427248000.0,0,8788
8788,1458,2552,427248000.0,0,8789
8789,822,1832,427334400.0,0,8790
8790,745,1865,427334400.0,0,8791
8791,519,1969,427334400.0,0,8792
8792,519,1973,427334400.0,0,8793
8793,207,2022,427334400.0,0,8794
8794,519,2366,427334400.0,0,8795
8795,1079,2449,427334400.0,0,8796
8796,170,2557,427334400.0,0,8797
8797,179,2586,427334400.0,0,8798
8798,434,2603,427334400.0,0,8799
8799,748,1791,427420800.0,0,8800
8800,748,2226,427420800.0,0,8801
8801,748,2232,427420800.0,0,8802
8802,298,2279,427420800.0,0,8803
8803,748,2394,427420800.0,0,8804
8804,1311,2494,427420800.0,0,8805
8805,1027,2525,427420800.0,0,8806
8806,1027,2538,427420800.0,0,8807
8807,1062,2557,427420800.0,0,8808
8808,1201,2557,427420800.0,0,8809
8809,169,2586,427420800.0,0,8810
8810,316,1726,427507200.0,0,8811
8811,1142,1865,427507200.0,0,8812
8812,1386,1958,427507200.0,0,8813
8813,1132,2051,427507200.0,0,8814
8814,6,2110,427507200.0,0,8815
8815,1386,2399,427507200.0,0,8816
8816,584,2552,427507200.0,0,8817
8817,949,1943,427593600.0,0,8818
8818,663,2058,427593600.0,0,8819
8819,784,2171,427593600.0,0,8820
8820,811,2229,427593600.0,0,8821
8821,616,2335,427593600.0,0,8822
8822,1576,2449,427593600.0,0,8823
8823,444,2557,427593600.0,0,8824
8824,566,2557,427593600.0,0,8825
8825,1279,2573,427593600.0,0,8826
8826,1349,2603,427593600.0,0,8827
8827,743,1791,427680000.0,0,8828
8828,779,1801,427680000.0,0,8829
8829,6,2074,427680000.0,0,8830
8830,1547,2074,427680000.0,0,8831
8831,1547,2154,427680000.0,0,8832
8832,1547,2371,427680000.0,0,8833
8833,868,2419,427680000.0,0,8834
8834,1143,2557,427680000.0,0,8835
8835,807,2565,427680000.0,0,8836
8836,857,1844,427766400.0,0,8837
8837,74,1955,427766400.0,0,8838
8838,383,1999,427766400.0,0,8839
8839,383,2022,427766400.0,0,8840
8840,368,2344,427766400.0,0,8841
8841,1014,2557,427766400.0,0,8842
8842,265,1718,427852800.0,0,8843
8843,27,2242,427852800.0,0,8844
8844,668,2460,427852800.0,0,8845
8845,1020,2557,427852800.0,0,8846
8846,27,2570,427852800.0,0,8847
8847,1566,2603,427852800.0,0,8848
8848,383,1735,427939200.0,0,8849
8849,620,2557,427939200.0,0,8850
8850,529,1760,428025600.0,0,8851
8851,529,1856,428025600.0,0,8852
8852,529,1950,428025600.0,0,8853
8853,607,2166,428025600.0,0,8854
8854,529,2305,428025600.0,0,8855
8855,529,2306,428025600.0,0,8856
8856,535,2494,428025600.0,0,8857
8857,1079,2557,428025600.0,0,8858
8858,538,2174,428112000.0,0,8859
8859,1662,2449,428112000.0,0,8860
8860,1194,2494,428112000.0,0,8861
8861,31,2494,428112000.0,0,8862
8862,1170,2557,428112000.0,0,8863
8863,595,1846,428198400.0,0,8864
8864,43,1898,428198400.0,0,8865
8865,135,1901,428198400.0,0,8866
8866,1190,1953,428198400.0,0,8867
8867,1354,1999,428198400.0,0,8868
8868,768,2185,428198400.0,0,8869
8869,1154,2205,428198400.0,0,8870
8870,1354,2214,428198400.0,0,8871
8871,595,2224,428198400.0,0,8872
8872,1190,2228,428198400.0,0,8873
8873,768,2244,428198400.0,0,8874
8874,609,2281,428198400.0,0,8875
8875,1411,2357,428198400.0,0,8876
8876,1354,2362,428198400.0,0,8877
8877,1488,2449,428198400.0,0,8878
8878,836,2449,428198400.0,0,8879
8879,1543,2510,428198400.0,0,8880
8880,1066,2552,428198400.0,0,8881
8881,1546,2557,428198400.0,0,8882
8882,1247,2562,428198400.0,0,8883
8883,68,1875,428284800.0,0,8884
8884,365,2014,428284800.0,0,8885
8885,368,2064,428284800.0,0,8886
8886,4,2074,428284800.0,0,8887
8887,4,2075,428284800.0,0,8888
8888,292,2384,428284800.0,0,8889
8889,1277,2449,428284800.0,0,8890
8890,276,2484,428284800.0,0,8891
8891,368,2534,428284800.0,0,8892
8892,781,2590,428284800.0,0,8893
8893,158,1702,428371200.0,0,8894
8894,158,2083,428371200.0,0,8895
8895,872,2099,428371200.0,0,8896
8896,626,2430,428371200.0,0,8897
8897,467,2449,428371200.0,0,8898
8898,771,1926,428457600.0,0,8899
8899,1148,2174,428457600.0,0,8900
8900,811,2307,428457600.0,0,8901
8901,555,2378,428457600.0,0,8902
8902,800,2494,428457600.0,0,8903
8903,25,1854,428544000.0,0,8904
8904,117,1921,428544000.0,0,8905
8905,68,2413,428544000.0,0,8906
8906,444,2449,428544000.0,0,8907
8907,1577,2494,428544000.0,0,8908
8908,354,1838,428630400.0,0,8909
8909,354,2123,428630400.0,0,8910
8910,379,2341,428630400.0,0,8911
8911,1370,2449,428630400.0,0,8912
8912,872,2478,428630400.0,0,8913
8913,940,2494,428630400.0,0,8914
8914,1085,2586,428630400.0,0,8915
8915,691,1826,428716800.0,0,8916
8916,786,1939,428716800.0,0,8917
8917,497,2494,428716800.0,0,8918
8918,1169,2552,428716800.0,0,8919
8919,649,2557,428716800.0,0,8920
8920,1576,2603,428716800.0,0,8921
8921,542,1765,428803200.0,0,8922
8922,24,1953,428803200.0,0,8923
8923,421,1986,428803200.0,0,8924
8924,421,2065,428803200.0,0,8925
8925,421,2080,428803200.0,0,8926
8926,1581,2150,428803200.0,0,8927
8927,1581,2274,428803200.0,0,8928
8928,474,2449,428803200.0,0,8929
8929,491,2449,428803200.0,0,8930
8930,521,2449,428803200.0,0,8931
8931,581,2557,428803200.0,0,8932
8932,268,2557,428803200.0,0,8933
8933,822,2570,428803200.0,0,8934
8934,119,1781,428889600.0,0,8935
8935,1092,1854,428889600.0,0,8936
8936,222,1891,428889600.0,0,8937
8937,145,2164,428889600.0,0,8938
8938,1558,2245,428889600.0,0,8939
8939,419,2294,428889600.0,0,8940
8940,1142,2436,428889600.0,0,8941
8941,1010,2449,428889600.0,0,8942
8942,909,2585,428889600.0,0,8943
8943,961,2603,428889600.0,0,8944
8944,278,1720,428976000.0,0,8945
8945,428,1741,428976000.0,0,8946
8946,1426,1973,428976000.0,0,8947
8947,278,2283,428976000.0,0,8948
8948,870,2304,428976000.0,0,8949
8949,278,2310,428976000.0,0,8950
8950,278,2323,428976000.0,0,8951
8951,278,2368,428976000.0,0,8952
8952,278,2382,428976000.0,0,8953
8953,151,2449,428976000.0,0,8954
8954,1654,2449,428976000.0,0,8955
8955,745,2450,428976000.0,0,8956
8956,278,2488,428976000.0,0,8957
8957,1088,2494,428976000.0,0,8958
8958,249,1717,429062400.0,0,8959
8959,515,1757,429062400.0,0,8960
8960,791,1808,429062400.0,0,8961
8961,561,2163,429062400.0,0,8962
8962,791,2168,429062400.0,0,8963
8963,515,2203,429062400.0,0,8964
8964,737,2314,429062400.0,0,8965
8965,791,2315,429062400.0,0,8966
8966,791,2353,429062400.0,0,8967
8967,791,2419,429062400.0,0,8968
8968,653,2449,429062400.0,0,8969
8969,1500,2449,429062400.0,0,8970
8970,1462,2603,429062400.0,0,8971
8971,117,1697,429148800.0,0,8972
8972,117,1764,429148800.0,0,8973
8973,1452,1986,429148800.0,0,8974
8974,1330,2449,429148800.0,0,8975
8975,1629,2494,429148800.0,0,8976
8976,31,1846,429235200.0,0,8977
8977,404,2163,429235200.0,0,8978
8978,404,2485,429235200.0,0,8979
8979,1286,2494,429235200.0,0,8980
8980,1037,2494,429235200.0,0,8981
8981,1055,2557,429235200.0,0,8982
8982,1548,2557,429235200.0,0,8983
8983,1289,2586,429235200.0,0,8984
8984,263,1718,429321600.0,0,8985
8985,342,1731,429321600.0,0,8986
8986,342,1733,429321600.0,0,8987
8987,254,1903,429321600.0,0,8988
8988,342,2060,429321600.0,0,8989
8989,342,2062,429321600.0,0,8990
8990,342,2094,429321600.0,0,8991
8991,36,2182,429321600.0,0,8992
8992,777,2204,429321600.0,0,8993
8993,392,2222,429321600.0,0,8994
8994,872,2357,429321600.0,0,8995
8995,777,2478,429321600.0,0,8996
8996,344,2488,429321600.0,0,8997
8997,931,2511,429321600.0,0,8998
8998,1636,2603,429321600.0,0,8999
8999,159,1702,429408000.0,0,9000
9000,159,1734,429408000.0,0,9001
9001,950,1851,429408000.0,0,9002
9002,34,1863,429408000.0,0,9003
9003,950,1882,429408000.0,0,9004
9004,950,1887,429408000.0,0,9005
9005,34,1919,429408000.0,0,9006
9006,542,1932,429408000.0,0,9007
9007,950,1955,429408000.0,0,9008
9008,313,2042,429408000.0,0,9009
9009,159,2114,429408000.0,0,9010
9010,159,2310,429408000.0,0,9011
9011,887,2449,429408000.0,0,9012
9012,365,1869,429494400.0,0,9013
9013,121,2054,429494400.0,0,9014
9014,804,2332,429494400.0,0,9015
9015,121,2424,429494400.0,0,9016
9016,702,1871,429580800.0,0,9017
9017,1148,1975,429580800.0,0,9018
9018,517,2140,429580800.0,0,9019
9019,1529,2290,429580800.0,0,9020
9020,737,2292,429580800.0,0,9021
9021,609,1887,429667200.0,0,9022
9022,872,1892,429667200.0,0,9023
9023,609,1902,429667200.0,0,9024
9024,870,2105,429667200.0,0,9025
9025,523,2249,429667200.0,0,9026
9026,1249,1904,429753600.0,0,9027
9027,1249,1953,429753600.0,0,9028
9028,121,2009,429753600.0,0,9029
9029,11,2051,429753600.0,0,9030
9030,916,2226,429753600.0,0,9031
9031,1134,2449,429753600.0,0,9032
9032,1413,2494,429753600.0,0,9033
9033,1588,2557,429753600.0,0,9034
9034,617,2494,429840000.0,0,9035
9035,1231,2494,429840000.0,0,9036
9036,195,2525,429840000.0,0,9037
9037,54,2552,429840000.0,0,9038
9038,1066,2557,429840000.0,0,9039
9039,959,2565,429840000.0,0,9040
9040,315,1726,429926400.0,0,9041
9041,315,1729,429926400.0,0,9042
9042,315,1999,429926400.0,0,9043
9043,158,2058,429926400.0,0,9044
9044,738,2290,429926400.0,0,9045
9045,644,2557,429926400.0,0,9046
9046,1232,1898,430012800.0,0,9047
9047,1232,1971,430012800.0,0,9048
9048,408,1990,430012800.0,0,9049
9049,408,2330,430012800.0,0,9050
9050,909,2449,430012800.0,0,9051
9051,870,2478,430012800.0,0,9052
9052,1613,2557,430012800.0,0,9053
9053,1076,2557,430012800.0,0,9054
9054,471,2585,430012800.0,0,9055
9055,327,1953,430099200.0,0,9056
9056,1404,2424,430099200.0,0,9057
9057,807,2449,430099200.0,0,9058
9058,899,2449,430099200.0,0,9059
9059,815,2494,430099200.0,0,9060
9060,620,2494,430099200.0,0,9061
9061,958,2557,430099200.0,0,9062
9062,1586,2585,430099200.0,0,9063
9063,506,1755,430185600.0,0,9064
9064,115,1889,430185600.0,0,9065
9065,1450,1986,430185600.0,0,9066
9066,298,2051,430185600.0,0,9067
9067,881,2117,430185600.0,0,9068
9068,115,2244,430185600.0,0,9069
9069,881,2250,430185600.0,0,9070
9070,1432,2289,430185600.0,0,9071
9071,115,2326,430185600.0,0,9072
9072,115,2512,430185600.0,0,9073
9073,405,1736,430272000.0,0,9074
9074,1182,1909,430272000.0,0,9075
9075,405,1989,430272000.0,0,9076
9076,779,2040,430272000.0,0,9077
9077,402,2129,430272000.0,0,9078
9078,1182,2241,430272000.0,0,9079
9079,402,2444,430272000.0,0,9080
9080,640,2449,430272000.0,0,9081
9081,1663,2449,430272000.0,0,9082
9082,779,2189,430358400.0,0,9083
9083,553,2412,430358400.0,0,9084
9084,344,1732,430444800.0,0,9085
9085,386,1734,430444800.0,0,9086
9086,42,1859,430444800.0,0,9087
9087,1190,1899,430444800.0,0,9088
9088,1291,1916,430444800.0,0,9089
9089,42,1954,430444800.0,0,9090
9090,1291,2011,430444800.0,0,9091
9091,1291,2024,430444800.0,0,9092
9092,404,2306,430444800.0,0,9093
9093,1291,2332,430444800.0,0,9094
9094,1291,2387,430444800.0,0,9095
9095,315,2406,430444800.0,0,9096
9096,276,2481,430444800.0,0,9097
9097,1651,2583,430444800.0,0,9098
9098,1614,2603,430444800.0,0,9099
9099,622,1774,430531200.0,0,9100
9100,1082,1946,430531200.0,0,9101
9101,222,2118,430531200.0,0,9102
9102,36,2142,430531200.0,0,9103
9103,1090,2494,430531200.0,0,9104
9104,678,2494,430531200.0,0,9105
9105,678,2514,430531200.0,0,9106
9106,69,1695,430617600.0,0,9107
9107,69,1788,430617600.0,0,9108
9108,69,1797,430617600.0,0,9109
9109,69,1952,430617600.0,0,9110
9110,69,2202,430617600.0,0,9111
9111,35,2494,430617600.0,0,9112
9112,1650,2592,430617600.0,0,9113
9113,998,2603,430617600.0,0,9114
9114,1254,2038,430704000.0,0,9115
9115,986,2494,430704000.0,0,9116
9116,678,2524,430704000.0,0,9117
9117,205,2528,430704000.0,0,9118
9118,1545,2552,430704000.0,0,9119
9119,99,2572,430704000.0,0,9120
9120,1371,2449,430790400.0,0,9121
9121,1285,2494,430790400.0,0,9122
9122,576,2514,430790400.0,0,9123
9123,690,1781,430876800.0,0,9124
9124,690,1892,430876800.0,0,9125
9125,1213,1892,430876800.0,0,9126
9126,1291,2198,430876800.0,0,9127
9127,1232,2423,430876800.0,0,9128
9128,535,2514,430876800.0,0,9129
9129,286,2572,430876800.0,0,9130
9130,241,2572,430876800.0,0,9131
9131,570,2592,430876800.0,0,9132
9132,1079,2592,430876800.0,0,9133
9133,121,1697,430963200.0,0,9134
9134,986,2075,430963200.0,0,9135
9135,121,2146,430963200.0,0,9136
9136,121,2177,430963200.0,0,9137
9137,112,2250,430963200.0,0,9138
9138,1481,2494,430963200.0,0,9139
9139,1667,2524,430963200.0,0,9140
9140,1667,2583,430963200.0,0,9141
9141,375,1733,431049600.0,0,9142
9142,799,1809,431049600.0,0,9143
9143,69,1999,431049600.0,0,9144
9144,507,2020,431049600.0,0,9145
9145,69,2123,431049600.0,0,9146
9146,69,2166,431049600.0,0,9147
9147,375,2232,431049600.0,0,9148
9148,507,2288,431049600.0,0,9149
9149,799,2315,431049600.0,0,9150
9150,569,2494,431049600.0,0,9151
9151,986,2514,431049600.0,0,9152
9152,543,2592,431049600.0,0,9153
9153,353,1732,431136000.0,0,9154
9154,538,1763,431136000.0,0,9155
9155,538,1840,431136000.0,0,9156
9156,340,1920,431136000.0,0,9157
9157,586,2125,431136000.0,0,9158
9158,924,2257,431136000.0,0,9159
9159,538,2286,431136000.0,0,9160
9160,353,2335,431136000.0,0,9161
9161,728,2387,431136000.0,0,9162
9162,728,2419,431136000.0,0,9163
9163,1014,2494,431136000.0,0,9164
9164,728,2495,431136000.0,0,9165
9165,290,2592,431136000.0,0,9166
9166,809,1813,431222400.0,0,9167
9167,710,1846,431222400.0,0,9168
9168,809,1853,431222400.0,0,9169
9169,222,1885,431222400.0,0,9170
9170,66,1955,431222400.0,0,9171
9171,809,1973,431222400.0,0,9172
9172,382,2074,431222400.0,0,9173
9173,809,2163,431222400.0,0,9174
9174,382,2185,431222400.0,0,9175
9175,809,2306,431222400.0,0,9176
9176,1017,2449,431222400.0,0,9177
9177,1273,2449,431222400.0,0,9178
9178,660,2494,431222400.0,0,9179
9179,93,1696,431308800.0,0,9180
9180,693,1782,431308800.0,0,9181
9181,538,1889,431308800.0,0,9182
9182,948,1931,431308800.0,0,9183
9183,693,1938,431308800.0,0,9184
9184,408,1998,431308800.0,0,9185
9185,948,2189,431308800.0,0,9186
9186,93,2375,431308800.0,0,9187
9187,225,2449,431308800.0,0,9188
9188,1341,2494,431308800.0,0,9189
9189,1341,2514,431308800.0,0,9190
9190,1406,2524,431308800.0,0,9191
9191,1553,2583,431308800.0,0,9192
9192,1624,2592,431308800.0,0,9193
9193,211,2137,431395200.0,0,9194
9194,745,2173,431395200.0,0,9195
9195,819,2236,431395200.0,0,9196
9196,1102,2449,431395200.0,0,9197
9197,99,2524,431395200.0,0,9198
9198,128,1708,431481600.0,0,9199
9199,252,1717,431481600.0,0,9200
9200,595,1769,431481600.0,0,9201
9201,252,1786,431481600.0,0,9202
9202,1451,2056,431481600.0,0,9203
9203,889,2287,431481600.0,0,9204
9204,931,2322,431481600.0,0,9205
9205,1264,2449,431481600.0,0,9206
9206,218,2449,431481600.0,0,9207
9207,627,2592,431481600.0,0,9208
9208,332,1730,431568000.0,0,9209
9209,332,1732,431568000.0,0,9210
9210,524,1831,431568000.0,0,9211
9211,1436,1978,431568000.0,0,9212
9212,1386,1980,431568000.0,0,9213
9213,619,2040,431568000.0,0,9214
9214,619,2323,431568000.0,0,9215
9215,1280,2434,431568000.0,0,9216
9216,524,2256,431654400.0,0,9217
9217,1623,2261,431654400.0,0,9218
9218,701,2315,431654400.0,0,9219
9219,702,2430,431654400.0,0,9220
9220,710,1813,431740800.0,0,9221
9221,595,1885,431740800.0,0,9222
9222,202,1967,431740800.0,0,9223
9223,595,2328,431740800.0,0,9224
9224,125,2478,431740800.0,0,9225
9225,1570,2494,431740800.0,0,9226
9226,1466,2494,431740800.0,0,9227
9227,130,2585,431740800.0,0,9228
9228,46,1697,431827200.0,0,9229
9229,46,1709,431827200.0,0,9230
9230,202,1710,431827200.0,0,9231
9231,279,1720,431827200.0,0,9232
